,video-id,t-start,t-end,label
1254,7_48,387.62885291299534,414.0748631322936,0
1255,7_48,417.09726430021345,449.58807685535123,0
1256,7_48,449.9658770013412,471.50048532276975,0
1257,7_48,479.43428838855925,498.70209583404795,0
1258,7_48,504.3690980238976,557.6389186084841,0
1259,7_48,559.150119192444,599.9525349593613,0
1260,7_50,7.330296419143562,75.39637299433154,0
1261,7_50,82.28914024245184,121.06095601312853,0
1262,7_50,125.3689355432037,171.46431651500825,0
1263,7_50,177.064689904106,346.3682854360609,0
1264,7_50,347.2298813420759,381.69371758267744,0
1265,7_50,387.2940909717751,451.91378392290295,0
1266,7_50,467.4225102311736,522.5646482161361,0
1267,7_50,529.8882134172638,554.8744946916999,0
1268,7_50,561.7672619398202,602.262269522527,0
1269,7_50,603.985461334557,616.9093999247826,0
1270,7_50,626.3869548909481,679.8059010638804,0
1271,7_135,7.575278325589363,68.10475315766956,0
1272,7_135,72.76086660629112,116.41193018711817,0
1273,7_135,119.32200109250665,167.62917812195525,0
1274,7_135,174.03133411380992,222.33851114325853,0
1275,7_135,419.0593043475192,537.2081831062911,0
1276,7_135,651.8649767785969,732.1829337673187,0
1277,7_135,737.0,749.0,0
1278,7_135,750.2253733807273,775.2519831670681,0
1279,7_135,779.9080966156896,821.2311034722059,0
1280,7_135,824.7231885586721,875.3584223124315,0
1281,8_3,1.5905532356770835,60.552568247581846,0
1282,8_3,61.610182866629465,152.30063644996278,0
1283,8_3,172.13091055710566,228.71329267615326,0
1284,8_3,152.5650401047247,171.33769959281994,0
1285,8_3,229.50650364043898,284.50246383091513,0
1286,8_3,287.14650037853414,331.30191072377227,0
1287,8_3,332.09512168805804,409.3009888785342,0
1288,8_11,7.227750037760416,92.3053490941514,0
1289,8_11,99.79645844502859,173.90493309477793,0
1290,8_11,174.97509157347469,220.99190615743458,0
1291,8_11,222.8646834951539,253.6317397576852,0
1292,8_11,258.7149925314947,310.35013912861257,0
1293,8_11,313.8281541843769,347.80568588299855,0
1294,8_11,347.5381462633243,416.02828889991576,0
1295,8_15,7.423080809357378,74.50797675923206,0
1296,8_15,89.34405951737743,159.97671438767816,0
1297,8_15,163.52447330810426,247.70311678366815,0
1298,8_15,247.3805932454476,299.6294064371769,0
1299,8_15,303.49968889582357,360.2638316226406,0
1300,8_15,425.413586343192,487.0155821433173,0
1301,8_15,424.1234921903098,500.884094286801,0
1302,8_16,0.004529509320175438,63.20024354440788,0
1303,8_16,70.4474584566886,134.51283828125,0
1304,8_16,133.93306108826752,170.4590242461623,0
1305,8_16,170.45902424616227,218.58053126370615,0
1306,8_16,223.79852600054824,295.98078652686405,0
1307,8_16,296.56056371984647,376.8597049479166,0
1308,8_16,377.4394821408991,451.93632192982454,0
1309,8_19,0.0,75.0162251114603,0
1310,8_19,78.74980040156055,156.13663368727484,0
1311,8_19,158.1731293000568,237.59645819855305,0
1312,8_19,237.9358741340167,308.1949727749942,0
1313,8_19,307.8555568395305,354.6949559335155,0
1314,8_19,354.6949559335155,434.11828483201174,0
1315,8_19,433.10003702562074,511.505118117726,0
1316,8_20,8.489844933535009,76.73136836398612,0
1317,8_20,79.68235316097861,163.41654677564028,0
1318,8_20,196.61512574180568,292.89100474368536,0
1319,8_20,296.579735739926,394.69998023992594,0
1320,8_20,399.4953305350387,420.8899703132342,0
1321,8_20,422.7343358113545,464.4169960688733,0
1322,8_20,491.71360544105374,566.963717764362,0
1323,8_25,6.09,72.181,0
1324,8_25,75.218,149.636,0
1325,8_25,94.636,203.0,0
1326,8_25,205.363,236.909,0
1327,8_25,238.79,303.363,0
1328,8_25,305.0,351.181,0
1329,8_25,356.3636702298851,439.818,0
1330,8_26,1.9796278303179826,44.0235721285636,0
1331,8_26,47.127487479440795,177.77410633908988,0
1332,8_26,179.74932519873903,219.5358765145285,0
1333,8_26,220.10022476014254,283.5894023917215,0
1334,8_26,285.5646212513706,314.91073002330046,0
1335,8_26,321.96508309347587,445.27517476014253,0
1336,8_30,0.0,102.9219715254934,0
1337,8_30,104.33503731496711,124.11795836759869,0
1338,8_30,125.53102415707235,158.73807020970392,0
1339,8_30,158.50255924479166,195.2422697711075,0
1340,8_30,195.0067588061952,214.55416889391446,0
1341,8_30,220.67745398163382,368.34282898163383,0
1342,8_31,4.522356380208333,45.36742129248904,0
1343,8_31,48.04578620476974,97.76293488898027,0
1344,8_31,99.77170857319079,146.47569673108552,0
1345,8_31,152.8368133977522,170.7483787486294,0
1346,8_31,175.93771076617324,233.18776076617323,0
1347,8_33,3.6928681770148026,31.183259227766683,0
1348,8_33,34.31974679731555,171.03370497588696,0
1349,8_33,171.40270351348096,196.3101048010749,0
1350,8_33,200.36908871460875,239.6674329683682,0
1351,8_33,240.22093077475918,258.3018591168645,0
1352,8_33,259.2243554608494,294.460833,0
1353,8_35,7.557960294593906,87.68161298820293,0
1354,8_35,87.41183637980694,145.4138071849448,0
1355,8_35,148.65112648569666,224.45835344496987,0
1356,8_35,230.3934388296816,286.7767499844436,0
1357,8_35,286.7767499844435,297.29803771188716,0
1358,8_35,299.99580379584705,335.33653949572175,0
1359,8_35,338.5738587964736,414.6508623641428,0
1360,8_40,2.7453755802102915,60.56571120427044,0
1361,8_40,63.556418219308036,90.22355577005992,0
1362,8_40,94.95884187720277,200.8797153264509,0
1363,8_40,202.62429441855613,261.69075796554864,0
1364,8_40,262.68766030389446,288.60712110088696,0
1365,8_40,288.35789551630046,309.79129579073657,0
1366,8_40,314.0281307287065,388.29735493547344,0
1367,8_44,7.186767875048949,61.17085671214167,0
1368,8_44,67.04815670650258,116.8963677697858,0
1369,8_44,121.24992332116423,160.64960106113918,0
1370,8_44,167.39761216577577,186.55325659184095,0
1371,8_44,186.77093436940984,343.06357866389607,0
1372,8_45,4.4823636849839446,38.89748798448269,0
1373,8_45,39.13320801393131,61.9980508704476,0
1374,8_45,61.9980508704476,97.12033525829222,0
1375,8_45,97.12033525829222,114.09217737859296,0
1376,8_45,120.92805823260298,254.5813149299714,0
1377,8_45,260.23859563673835,373.38420977207664,0
1378,8_50,0.6628881030701754,69.33500038377191,0
1379,8_50,69.33500038377193,92.28073020833335,0
1380,8_50,96.07750564692981,159.7973021381579,0
1381,8_50,163.26392319078946,185.87949862938592,0
1382,8_50,186.37473020833332,251.74529862938596,0
1383,9_2,31.409403503184713,117.18123614649681,0
1384,9_2,132.88593789808917,262.1477138535032,0
1385,9_2,262.14771385350315,299.5973872611465,0
1386,9_2,312.8859810509554,395.0336517515924,0
1387,9_2,411.9464074840765,461.47662070063694,0
1388,9_2,465.10078264331213,483.2215923566879,0
1389,9_2,482.0135383757962,508.5907259554141,0
1390,9_2,511.0068339171975,559.3289931528662,0
1391,9_2,559.3289931528662,669.2619054140127,0
1392,9_2,669.2619054140127,682.5504992038217,0
1393,9_2,683.7585531847134,703.0874168789809,0
1394,9_4,65.0,193.0,0
1395,9_4,204.59743983280254,268.093197022293,0
1396,9_4,269.50421384872607,293.4914998980892,0
1397,9_4,321.7118364267516,407.783862839172,0
1398,9_4,412.0169133184713,513.6101248216561,0
1399,9_4,533.3643603917196,565.8177473996814,0
1400,9_4,568.6397810525477,599.6821512340764,0
1401,9_4,601.0931680605095,677.2880766878981,0
1402,9_4,677.2880766878981,832.4999275955414,0
1403,9_4,831.0889107691083,862.131280950637,0
1404,9_4,859.3092472977708,883.2965333471337,0
1405,9_8,6.209228503184713,72.73667675159236,0
1406,9_8,71.84964410828026,95.79952547770701,0
1407,9_8,109.99204777070064,173.858398089172,0
1408,9_8,179.18059394904458,221.75816082802547,0
1409,9_8,235.06365047770703,258.1264992038217,0
1410,9_8,261.6746297770701,287.39857643312104,0
1411,9_8,303.3651640127389,370.7796449044586,0
1412,9_8,372.5537101910828,410.6961138535032,0
1413,9_8,411.5831464968153,519.8011289808917,0
1414,9_8,519.8011289808917,536.6547492038217,0
1415,9_8,535.7677165605096,556.1694673566878,0
1416,9_12,7.409790923566878,118.55665477707005,0
1417,9_12,117.4981132165605,150.31290159235667,0
1418,9_12,155.60560939490446,219.1181030254777,0
1419,9_12,230.76206019108278,273.10372261146495,0
1420,9_12,275.2208057324841,301.6843447452229,0
1421,9_12,313.32830191082803,363.0797552547771,0
1422,9_12,408.59704235668784,460.46557882165604,0
1423,9_12,458.34849570063693,492.22182563694264,0
1424,9_12,494.3389087579617,622.4224375796177,0
1425,9_12,622.4224375796177,636.183477866242,0
1426,9_12,634.066394745223,658.4128506369427,0
1427,9_13,10.769357331210191,95.1293230923567,0
1428,9_13,96.0267695366242,130.1297344187898,0
1429,9_13,139.10419886146497,192.0535390732484,0
1430,9_13,210.00246795859871,253.0798972834395,0
1431,9_13,263.8492546146497,301.54200527388537,0
1432,9_13,303.33689816242037,341.02964882165605,0
1433,9_13,352.69645259713377,380.51729236942674,0
1434,9_13,380.51729236942674,417.31259658439484,0
1435,9_13,417.31259658439484,525.0061698964968,0
1436,9_13,524.1087234522292,537.570420116242,0
1437,9_13,535.7755272277069,562.6989205557325,0
1438,9_15,17.628332597133756,238.66050285350317,0
1439,9_15,238.6605028535032,259.0008866194268,0
1440,9_15,257.64486103503185,283.40934713853505,0
1441,9_15,318.6660123328025,391.8913938901274,0
1442,9_15,395.9594706433121,466.47280103184715,0
1443,9_15,499.01741505732485,534.2740802515923,0
1444,9_15,538.342157004777,592.5831803805733,0
1445,9_15,589.8711292117833,664.4525363535032,0
1446,9_15,665.808561937898,783.7827877802547,0
1447,9_15,785.1388133646496,806.835222714968,0
1448,9_15,808.1912482993631,850.228041415605,0
1449,9_19,13.288753184713375,194.01579649681526,0
1450,9_19,224.57992882165604,249.82855987261144,0
1451,9_19,249.82855987261144,280.3926921974523,0
1452,9_19,324.24557770700636,378.7294657643312,0
1453,9_19,394.6759695859873,445.1732316878981,0
1454,9_19,455.8042342356688,528.8923767515923,0
1455,9_19,530.2212520700637,562.1142597133758,0
1456,9_19,570.0875116242039,632.5446515923568,0
1457,9_19,644.5045294585988,768.0899340764331,0
1458,9_19,770.7476847133757,797.3251910828025,0
1459,9_19,794.6674404458598,829.2181987261147,0
1460,9_22,23.218630670382165,80.58230644426752,0
1461,9_22,122.92216237261147,237.64951392038216,0
1462,9_22,234.9179103121019,256.77073917834394,0
1463,9_22,289.549982477707,371.49809072611464,0
1464,9_22,382.42450515923565,460.2752079952229,0
1465,9_22,464.3726134076433,514.907280160828,0
1466,9_22,543.5891180477706,572.2709559347134,0
1467,9_22,570.9051541305732,622.8056226878981,0
1468,9_22,624.171424492038,786.7018391847132,0
1469,9_22,786.7018391847133,827.6758933089172,0
1470,9_22,823.5784878964968,853.6261275875795,0
1471,9_24,51.237385751592356,182.82430825,0
1472,9_24,180.49533617038216,208.44300112579617,0
1473,9_24,236.39066608121018,313.2467447085987,0
1474,9_24,326.05609114649684,370.3065606592357,0
1475,9_24,381.95142105732486,421.543946410828,0
1476,9_24,433.1888068089172,483.2617065207006,0
1477,9_24,500.7289971178344,533.334606232484,0
1478,9_24,534.499092272293,569.4336734665605,0
1479,9_24,572.9271315859874,684.7177914076433,0
1480,9_24,683.5533053678344,694.0336797261145,0
1481,9_24,692.8691936863057,710.3364842834394,0
1482,9_25,24.46392992675159,180.76126001433119,0
1483,9_25,184.8385816687898,225.61179821337578,0
1484,9_25,341.1359117563694,414.52770153662414,0
1485,9_25,415.88680875477706,451.22359642675156,0
1486,9_25,462.09645417197453,508.30609958917194,0
1487,9_25,520.5380645525478,549.079316133758,0
1488,9_25,561.3112810971338,592.5707471146496,0
1489,9_25,593.9298543328025,641.4986069681529,0
1490,9_25,644.2168214044585,788.2821865286624,0
1491,9_25,795.0777226194267,812.7461164554139,0
1492,9_25,814.1052236735668,850.8011185636942,0
1493,9_36,3.7958302547770697,101.85477850318472,0
1494,9_36,101.8547785031847,119.56865302547772,0
1495,9_36,137.28252754777068,198.01581162420385,0
1496,9_36,202.44428025477706,230.2803687898089,0
1497,9_36,234.07619904458596,253.05535031847134,0
1498,9_36,252.42271194267516,274.5650550955414,0
1499,9_36,289.74837611464966,375.7871952229299,0
1500,9_36,377.0524719745223,385.2767708598726,0
1501,9_36,385.2767708598726,395.39898487261144,0
1502,9_45,10.559593619426751,34.192969815286624,0
1503,9_45,35.701483189490446,82.9682355812102,0
1504,9_45,84.47674895541401,97.04769374044585,0
1505,9_45,106.60161177707006,126.71512343312102,0
1506,9_45,127.72079901592356,187.0556584012739,0
1507,9_45,189.56984735828024,212.19754797133757,0
1508,9_45,212.19754797133757,227.2826817133758,0
1509,9_45,228.7911950875796,255.94443582324843,0
1510,9_45,242.367815455414,275.55510968789804,0
1511,9_45,277.06362306210195,293.657270178344,0
1512,9_45,296.1714591353503,314.77645741719743,0
1513,9_47,11.99048168789809,50.36002308917198,0
1514,9_47,52.7581194267516,167.86674363057327,0
1515,9_47,166.2680127388535,182.25532165605097,0
1516,9_47,200.64072691082802,260.5931353503185,0
1517,9_47,264.58996257961786,306.95633121019114,0
1518,9_47,308.55506210191083,362.9119124203821,0
1519,9_47,363.711277866242,473.2243439490446,0
1520,9_47,474.8230748407644,490.01101831210195,0
1521,9_47,488.41228742038214,500.40276910828027,0
1522,9_108,4.78795726910828,100.54710265127389,0
1523,9_108,119.698931727707,149.38426679617834,0
1524,9_108,151.29944970382167,184.8151505875796,0
1525,9_108,192.47588221815286,219.28844292515925,0
1526,9_108,238.44027200159235,257.59210107802545,0
1527,9_108,257.5921010780255,273.87115579299365,0
1528,9_108,333.24182592993634,396.44286188216563,0
1529,9_108,398.3580447898089,435.7041114888535,0
1530,9_108,433.7889285812102,552.5302688550955,0
1531,9_108,573.597280839172,583.1731953773885,0
1532,9_108,581.2580124697452,599.4522500923566,0
1533,10_6,0.0,11.459,0
1534,10_6,12.002,24.854,0
1535,10_6,24.985,63.876,0
1536,10_6,74.274,84.996,0
1537,10_6,85.48,98.638,0
1538,10_6,98.851,120.044,0
1539,10_6,120.885,125.819,0
1540,10_6,131.865,143.804,0
1541,10_6,145.64,179.666,0
1542,10_6,182.486,199.848,0
1543,10_6,200.566,208.049,0
1544,10_6,209.415,222.824,0
1545,10_6,223.454,225.363,0
1546,10_6,226.296,229.276,0
1547,10_6,229.239,234.06799999999998,0
1548,10_6,234.227,245.568,0
1549,10_6,245.7,255.123,0
1550,10_6,256.01,267.149,0
1551,10_6,279.898,304.16,0
1552,10_7,3.079,54.041,0
1553,10_7,55.005,85.953,0
1554,10_7,85.964,160.334,0
1555,10_7,162.53,173.183,0
1556,10_7,178.20600000000002,199.738,0
1557,10_7,200.282,230.414,0
1558,10_7,238.24099999999999,246.506,0
1559,10_7,284.877,300.569,0
1560,10_7,262.557,335.487,0
1561,10_7,343.585,358.272,0
1562,10_7,360.874,365.538,0
1563,10_7,372.256,397.581,0
1564,10_7,397.89,399.976,0
1565,10_7,433.642,436.613,0
1566,10_7,436.866,449.363,0
1567,10_7,461.2,470.19,0
1568,10_7,471.2,486.45,0
1569,10_7,487.057,506.745,0
1570,10_7,525.12,548.796,0
1571,10_16,4.014,54.331,0
1572,10_16,58.904,106.608,0
1573,10_16,107.06700000000001,186.299,0
1574,10_16,193.264,220.112,0
1575,10_16,225.067,260.016,0
1576,10_16,260.391,301.615,0
1577,10_16,305.717,332.118,0
1578,10_16,372.0827445978215,395.122,0
1579,10_16,405.039,493.319,0
1580,10_16,521.099,552.438,0
1581,10_16,541.749,557.865,0
1582,10_16,573.597,629.229,0
1583,10_16,632.946,637.986,0
1584,10_16,637.946,650.371,0
1585,10_16,681.177,700.563,0
1586,10_16,705.1,760.2,0
1587,10_16,761.0,851.0,0
1588,10_16,853.279,900.188,0
1589,10_16,928.144,965.384,0
1590,10_18,4.503,39.428,0
1591,10_18,50.259,85.48400000000001,0
1592,10_18,87.23400000000001,126.889,0
1593,10_18,127.723,136.132,0
1594,10_18,141.635,161.22899999999998,0
1595,10_18,161.93200000000002,186.296,0
1596,10_18,186.825,192.954,0
1597,10_18,199.456,215.119,0
1598,10_18,227.12,262.282,0
1599,10_18,294.69,310.601,0
1600,10_18,316.594,320.504,0
1601,10_18,336.01,399.837,0
1602,10_18,399.243,402.987,0
1603,10_18,402.819,406.981,0
1604,10_18,406.419,421.733,0
1605,10_18,425.0,442.0,0
1606,10_18,448.0,468.0,0
1607,10_18,472.385,491.381,0
1608,10_18,505.547,518.293,0
1609,10_24,3.38,53.036,0
1610,10_24,60.21,109.941,0
1611,10_24,110.193,159.55599999999998,0
1612,10_24,159.987,183.098,0
1613,10_24,191.129,219.243,0
1614,10_24,219.901,250.22899999999998,0
1615,10_24,262.498,277.697,0
1616,10_24,314.211,336.334,0
1617,10_24,349.125,390.411,0
1618,10_24,404.199,421.567,0
1619,10_24,422.022,428.867,0
1620,10_24,484.259,489.895,0
1621,10_24,490.241,494.51800000000003,0
1622,10_24,494.135,503.427,0
1623,10_24,504.095,519.518,0
1624,10_24,567.0,600.0,0
1625,10_24,519.0,561.0,0
1626,10_24,607.289,631.123,0
1627,10_24,649.86,677.597,0
1628,10_26,0.0,25.454,0
1629,10_26,34.568,48.547,0
1630,10_26,53.565,73.351,0
1631,10_26,74.18299999999999,97.221,0
1632,10_26,104.28999999999999,109.432,0
1633,10_26,121.335,147.285,0
1634,10_26,171.001,207.707,0
1635,10_26,214.143,224.797,0
1636,10_26,235.448,248.865,0
1637,10_26,249.0,254.26,0
1638,10_26,255.0,258.0,0
1639,10_26,259.037,263.046,0
1640,10_26,278.199,284.237,0
1641,10_31,0.0,43.088,0
1642,10_31,54.27,71.843,0
1643,10_31,73.947,128.243,0
1644,10_31,131.22899999999998,152.46,0
1645,10_31,155.074,187.251,0
1646,10_31,182.284,212.849,0
1647,10_31,213.237,230.928,0
1648,10_31,231.094,250.918,0
1649,10_31,251.019,292.205,0
1650,10_31,311.042,337.578,0
1651,10_31,338.99,343.99,0
1652,10_31,360.293,362.555,0
1653,10_31,362.921,364.57,0
1654,10_31,364.995,371.0,0
1655,10_31,374.0,379.0,0
1656,10_31,379.961,398.51800000000003,0
1657,10_42,0.0,187.814,0
1658,10_42,193.131,222.518,0
1659,10_42,222.93099999999998,298.152,0
1660,10_42,299.247,308.009,0
1661,10_42,312.954,383.913,0
1662,10_42,355.0,383.0,0
1663,10_42,388.136,413.246,0
1664,10_42,426.444,433.271,0
1665,10_42,527.167,545.832,0
1666,10_42,683.0,685.0,0
1667,10_42,551.922,565.478,0
1668,10_42,566.027,589.475,0
1669,10_42,590.0,593.0,0
1670,10_42,593.0,598.017,0
1671,10_42,604.0,606.0,0
1672,10_42,612.5,616.0,0
1673,10_42,616.0,618.0,0
1674,10_42,618.0,620.0,0
1675,10_42,650.952,676.239,0
1676,10_46,2.1390000000000002,65.181,0
1677,10_46,66.26,94.27600000000001,0
1678,10_46,95.376,134.29,0
1679,10_46,141.987,182.569,0
1680,10_46,191.098,222.246,0
1681,10_46,228.212,258.273,0
1682,10_46,266.565,312.247,0
1683,10_46,323.276,346.218,0
1684,10_46,376.245,462.598,0
1685,10_46,530.0,531.5,0
1686,10_46,531.5,534.0,0
1687,10_46,545.239,561.263,0
1688,10_46,562.147,568.508,0
1689,10_46,568.0,594.0,0
1690,10_46,620.0,627.0,0
1691,10_46,605.413,619.861,0
1692,10_46,632.908,665.666,0
1693,10_46,667.343,687.251,0
1694,10_47,2.132,20.672,0
1695,10_47,31.561,59.16,0
1696,10_47,59.208,73.991,0
1697,10_47,74.135,94.547,0
1698,10_47,95.517,115.67,0
1699,10_47,118.398,153.24,0
1700,10_47,162.071,185.00900000000001,0
1701,10_47,212.328,237.519,0
1702,10_47,237.029,238.054,0
1703,10_47,238.235,248.977,0
1704,10_47,263.438,281.04200000000003,0
1705,10_47,296.21500000000003,304.253,0
1706,10_47,308.15510890457097,347.337,0
1707,10_47,357.281,373.349,0
1708,10_47,382.7064157682379,388.344,0
1709,10_47,389.0,402.0,0
1710,10_47,403.0,415.0,0
1711,10_47,415.98199999999997,429.61161300329496,0
1712,10_47,435.377,456.932,0
1713,10_48,2.459,57.486,0
1714,10_48,66.459,165.486,0
1715,10_48,174.196,197.478,0
1716,10_48,214.323,231.014,0
1717,10_48,232.906,252.287,0
1718,10_48,260.687,283.578,0
1719,10_48,294.615,306.47,0
1720,10_48,322.206,345.161,0
1721,10_48,360.27,375.797,0
1722,10_48,382.352,412.152,0
1723,10_48,413.034,423.397,0
1724,10_48,453.379,466.05261481489254,0
1725,10_48,467.216,573.87,0
1726,10_48,579.5077968162357,611.889,0
1727,10_48,613.653,619.971,0
1728,10_48,625.835,635.489,0
1729,10_50,4.104,24.922,0
1730,10_50,29.537,50.4,0
1731,10_50,51.049,86.748,0
1732,10_50,88.054,106.60631556026937,0
1733,10_50,107.343,113.487,0
1734,10_50,119.14099999999999,142.74,0
1735,10_50,144.124,176.363,0
1736,10_50,181.947,198.035,0
1737,10_50,198.95,204.53300000000002,0
1738,10_50,179.67954229378398,199.28036075877378,0
1739,10_50,214.0,218.08,0
1740,10_50,220.0,223.0,0
1741,10_50,230.027,238.65393469283225,0
1742,12_2,27.865323965330443,37.153765287107255,0
1743,12_2,52.015271401950166,75.70079677248104,0
1744,12_2,86.84692635861322,137.9333536283857,0
1745,12_2,143.50641842145177,161.15445693282774,0
1746,12_2,188.55535883206934,221.99374759046586,0
1747,12_2,246.60811709317443,262.791,0
1748,12_2,287.9416809750812,312.091628411701,0
1749,12_2,325.0954462621885,355.28288055796315,0
1750,12_2,372.9309190693391,405.4404636955579,0
1751,12_5,23.779624396533045,32.05079809967497,0
1752,12_5,33.08469481256771,46.00840372372697,0
1753,12_5,65.65244126868906,97.70323936836404,0
1754,12_5,112.69474170530877,142.67774637919828,0
1755,12_5,149.91502336944745,180.4149763997833,0
1756,12_5,184.55056325135428,200.0590139447454,0
1757,12_5,214.01661956879738,230.55896697508126,0
1758,12_5,235.72845053954495,248.6521594507042,0
1759,12_5,300.86394345178763,317.4062908580715,0
1760,12_6,10.898,48.204,0
1761,12_6,49.26,59.037,0
1762,12_6,65.895,163.885,0
1763,12_6,171.125,205.161,0
1764,12_6,220.284,263.586,0
1765,12_6,273.823,297.657,0
1766,12_6,302.543,326.891,0
1767,12_6,346.0,370.0,0
1768,12_6,332.42,376.456,0
1769,12_9,22.5025089035753,35.22131828385699,0
1770,12_9,50.386052544962084,58.21301216359697,0
1771,12_9,87.56411073347779,121.599,0
1772,12_9,141.37445811159265,164.985,0
1773,12_9,184.4227360140845,200.163,0
1774,12_9,214.7522045362947,235.29797353521127,0
1775,12_9,255.3545575579632,284.705656127844,0
1776,12_9,324.8188241733478,344.87540819609967,0
1777,12_9,414.3396748114843,440.75566352437704,0
1778,12_10,22.17238495774648,28.1418732156013,0
1779,12_10,50.31425817334778,59.69488257854822,0
1780,12_10,73.76581918634886,106.46600000000001,0
1781,12_10,121.09533323076924,136.01905387540629,0
1782,12_10,144.97328626218854,159.89700690682557,0
1783,12_10,164.5873191094258,188.89166415926329,0
1784,12_10,260.09913123510296,276.7284199534128,0
1785,12_10,289.9465725243771,317.23566170314194,0
1786,12_10,350.0678471213435,384.326,0
1787,12_12,36.478153521126764,41.68931830985915,0
1788,12_12,42.584,61.375940845070424,0
1789,12_12,97.27507605633802,156.913961971831,0
1790,12_12,179.49567605633803,210.76266478873237,0
1791,12_12,254.76805633802817,278.5078070422535,0
1792,12_12,314.9859605633803,347.410985915493,0
1793,12_12,369.41368169014083,391.9953957746479,0
1794,12_12,406.47085352112674,434.2637323943662,0
1795,12_12,493.9026183098591,523.432552112676,0
1796,12_13,30.185988243770314,40.133,0
1797,12_13,40.994,48.279,0
1798,12_13,85.43204219934995,124.213,0
1799,12_13,164.02952102275188,180.5463825146262,0
1800,12_13,412.3519903488624,447.094354176598,0
1801,12_13,255.1570327020585,303.56852328169015,0
1802,12_13,193.07641537053087,222.12330971830986,0
1803,12_13,374.7618917811484,396.40467580498375,0
1804,12_13,489.810375276273,510.88361235211266,0
1805,12_15,18.042,26.06923566197183,0
1806,12_15,32.085213122426865,42.11184222318526,0
1807,12_15,55.14646005417118,123.82886939436618,0
1808,12_15,152.90609378656555,177.4713350834236,0
1809,12_15,202.03657638028167,218.0791829414951,0
1810,12_15,229.10847495232937,241.1404298732394,0
1811,12_15,260.1910251646804,272.7243115406284,0
1812,12_15,284.25493500650055,300.7988730227519,0
1813,12_15,337.89740069555796,352.43601289165764,0
1814,12_16,2.5220000000000002,17.639,0
1815,12_16,18.061,27.835,0
1816,12_16,28.228,74.57900000000001,0
1817,12_16,79.606,95.618,0
1818,12_16,101.238,141.507,0
1819,12_16,149.844,182.426,0
1820,12_16,198.24,221.55599999999998,0
1821,12_16,229.168,259.584,0
1822,12_16,267.157983045977,328.294,0
1823,12_17,16.06588732394366,20.082359154929577,0
1824,12_17,23.027771830985916,36.951540845070426,0
1825,12_17,44.984484507042254,62.12143098591549,0
1826,12_17,77.11625915492957,89.094,0
1827,12_17,120.49415492957745,142.1831028169014,0
1828,12_17,149.483,155.83910704225352,0
1829,12_17,161.99769718309858,171.63722957746478,0
1830,12_17,197.07488450704224,222.5125394366197,0
1831,12_17,234.02642535211265,242.0593690140845,0
1832,12_19,24.250661971830986,33.70430985915493,0
1833,12_19,33.992,46.035154929577466,0
1834,12_19,67.40861971830986,122.89742253521128,0
1835,12_19,136.87238028169014,159.47892957746478,0
1836,12_19,169.7546338028169,182.08547887323942,0
1837,12_19,193.5942676056338,219.48904225352115,0
1838,12_19,242.09559154929576,267.16830985915493,0
1839,12_19,284.0204647887324,322.24608450704227,0
1840,12_19,347.7298309859155,369.993,0
1841,12_26,19.10687495042322,28.883,0
1842,12_26,37.81569000604595,46.184,0
1843,12_26,50.15554674486095,120.934,0
1844,12_26,140.11708296977025,151.67000000000002,0
1845,12_26,179.12695266021768,190.903,0
1846,12_26,216.9426426662636,224.913,0
1847,12_26,229.28249940507862,235.437,0
1848,12_26,252.36997330350664,265.35,0
1849,12_38,11.691002187424427,24.052,0
1850,12_38,36.80500688633615,58.568,0
1851,12_38,75.77501417775092,93.167,0
1852,12_38,107.81702017291416,126.075,0
1853,12_38,147.65302762636034,162.243,0
1854,12_38,186.1900348367594,200.747,0
1855,12_38,229.92304301934703,256.119,0
1856,12_38,263.2640492575574,273.491,0
1857,12_38,314.79105889842805,349.286,0
1858,12_41,46.392,49.498,0
1859,12_41,70.57207351874244,80.539,0
1860,12_41,95.04464740024184,125.858,0
1861,12_41,196.3497206771463,241.748,0
1862,12_41,255.5392016928658,270.043,0
1863,12_41,298.22392357920194,308.744,0
1864,12_41,354.56775646916566,362.53557122128177,0
1865,12_41,380.17858960096737,395.008,0
1866,12_41,427.9854781136639,454.091,0
1867,12_43,29.558347794437726,43.43,0
1868,12_43,53.54422018500605,61.116,0
1869,12_43,78.49921873276905,97.618,0
1870,12_43,143.67295280411125,148.791,0
1871,12_43,183.68,190.556,0
1872,12_48,9.122,11.81,0
1873,12_48,13.810814333736396,18.081,0
1874,12_48,33.800150869407496,45.524,0
1875,12_48,67.23685925634825,83.598,0
1876,12_48,94.13160295888754,100.491,0
1877,12_48,136.837,139.288,0
1878,12_48,117.39192183675938,123.843,0
1879,12_48,158.82436483796857,163.09300000000002,0
1880,12_48,187.89976343530836,295.422,0
1881,12_51,17.089260822249095,23.433,0
1882,12_51,25.0,29.544145828295044,0
1883,12_51,43.447273276904475,73.688,0
1884,12_51,96.16329818621523,110.928,0
1885,12_51,138.45197750906894,143.507,0
1886,12_51,174.07874159613058,180.133,0
1887,12_51,186.82327509068924,191.036,0
1888,12_51,204.20218440145104,212.257,0
1889,12_51,223.6086331318017,231.374,0
1890,12_119,26.813352112676057,32.080260563380286,0
1891,12_119,35.91073943661972,51.7114647887324,0
1892,12_119,90.97387323943661,112.99912676056339,0
1893,12_119,124.96937323943664,145.5581971830986,0
