video_id,gt_start,gt_end,best_iou,status,pred_start,pred_end,pred_score
4_7,864.8940766717227,882.93,0.2256,MISS,803.5753784179688,882.7931518554688,0.1699296236038208
4_9,25.69103191440953,70.87181217768148,0.2906,MISS,9.34764289855957,164.84722900390625,0.1665201932191848
4_9,97.791,147.94490792091008,0.4375,MISS,56.95299911499024,171.58177185058594,0.2603492140769958
4_9,179.83722340086675,205.52825531527623,0.4699,MISS,167.52337646484375,197.69528198242188,0.1492665410041809
4_9,232.99108253412783,249.682,0.4788,MISS,235.05245971679688,263.5442199707031,0.1081086546182632
4_9,250.70903557854825,268.42698862296857,0.3846,MISS,235.05245971679688,263.5442199707031,0.1081086546182632
4_9,279.94365810184183,287.03083931961,0.3092,MISS,282.8636779785156,293.421630859375,0.2978132963180542
4_9,292.3462252329361,295.661,0.084,MISS,282.8636779785156,293.421630859375,0.2978132963180542
4_9,298.5475087984832,321.58084775622973,0.4255,MISS,279.4505310058594,333.5888977050781,0.1204556450247764
4_9,338.41290314842905,345.5000843661972,0.5356,HIT,333.9712829589844,347.20428466796875,0.1992597579956054
4_9,345.64300000000003,598.882,0.4574,MISS,89.53466796875,643.1574096679688,0.1723415404558181
4_9,612.269,620.1283565547129,0.8442,HIT,610.9933471679688,619.9806518554688,0.162633329629898
4_9,622.786049511376,746.496,0.672,HIT,633.8934936523438,790.3562622070312,0.1657200455665588
4_9,747.0,751.023,0.0765,MISS,730.2344360351562,782.7918701171875,0.3096964061260223
4_9,753.0130043878657,767.187366823402,0.5081,HIT,755.8612060546875,763.0632934570312,0.1003262624144554
4_9,780.4758316067173,813.382,0.8214,HIT,782.244140625,818.3820190429688,0.1712472736835479
4_17,9.898512676056338,30.52041408450704,0.0549,MISS,1.9787931442260744,377.6836242675781,0.1583097726106643
4_17,41.24380281690141,100.63487887323944,0.1581,MISS,1.9787931442260744,377.6836242675781,0.1583097726106643
4_17,128.6806647887324,163.551,0.0928,MISS,1.9787931442260744,377.6836242675781,0.1583097726106643
4_17,170.74934366197184,184.7722366197183,0.0373,MISS,1.9787931442260744,377.6836242675781,0.1583097726106643
4_17,201.2697577464789,229.117,0.0741,MISS,1.9787931442260744,377.6836242675781,0.1583097726106643
4_17,240.86380845070423,258.1862056338028,0.5269,HIT,242.4697265625,270.6897277832031,0.191462829709053
4_17,260.6608338028169,270.55934647887324,0.3508,MISS,242.4697265625,270.6897277832031,0.191462829709053
4_17,275.5086028169014,291.18124788732393,0.0417,MISS,1.9787931442260744,377.6836242675781,0.1583097726106643
4_17,316.7524056338028,323.35141408450704,0.3137,MISS,304.5078125,325.54296875,0.1495720148086547
4_17,325.0011661971831,571.804,0.6129,HIT,402.3457336425781,601.4784545898438,0.1164529100060463
4_17,574.9386112676056,592.2610084507043,0.479,MISS,565.9896850585938,602.1514892578125,0.1820559650659561
4_17,593.9107605633802,602.9843971830985,0.2228,MISS,565.9896850585938,602.1514892578125,0.1820559650659561
4_17,605.4590253521127,707.324,0.7619,HIT,610.0714111328125,733.1044921875,0.1284264624118805
4_17,711.0431605633803,720.9416732394366,0.1253,MISS,678.2498168945312,757.267578125,0.2047036439180374
4_17,726.066,755.5864676056337,0.5821,HIT,735.4906616210938,760.5864868164062,0.112820491194725
4_20,18.97366759696641,65.61726710617552,0.7973,HIT,21.646039962768555,74.12420654296875,0.1348359733819961
4_20,86.1720736695558,102.77403281690142,0.6673,HIT,82.02526092529297,106.9060287475586,0.3017148077487945
4_20,113.84200558179847,144.6742154268689,0.844,HIT,118.47589111328124,144.8826141357422,0.1273471117019653
4_20,154.95161870855907,166.81016095666303,0.142,MISS,148.7202911376953,232.2139129638672,0.1630697697401046
4_20,197.64237080173348,218.1971773651138,0.2462,MISS,148.7202911376953,232.2139129638672,0.1630697697401046
4_20,245.0765397941495,260.09735997508125,0.4619,MISS,249.8245391845703,267.3150329589844,0.1980673223733902
4_20,260.759,265.955,0.2971,MISS,249.8245391845703,267.3150329589844,0.1980673223733902
4_20,271.16533273997834,287.76729188732395,0.3479,MISS,269.71929931640625,317.4335327148437,0.1035739257931709
4_20,292.5107087865656,296.554,0.0847,MISS,269.71929931640625,317.4335327148437,0.1035739257931709
4_20,301.2069731018418,555.174,0.7198,HIT,332.7989807128906,610.1360473632812,0.146687313914299
4_20,556.142,573.1628753250271,0.2449,MISS,560.5823974609375,607.5187377929688,0.1114700958132743
4_20,575.5345837746479,581.0685701570965,0.1179,MISS,560.5823974609375,607.5187377929688,0.1114700958132743
4_20,675.1463386587216,679.8897555579632,0.08,MISS,635.7133178710938,695.008056640625,0.2654612958431244
4_20,681.4708945243771,690.9577283228602,0.16,MISS,635.7133178710938,695.008056640625,0.2654612958431244
4_20,698.0728536717227,724.9522161007584,0.8246,HIT,697.3536376953125,729.9522094726562,0.1324982196092605
4_22,21.22192299674973,51.12554176489708,0.6087,HIT,19.84722328186035,68.97767639160156,0.2239341139793396
4_22,78.13526194257855,108.03888071072588,0.4395,MISS,74.94473266601562,142.97799682617188,0.1138338893651962
4_22,114.79131075514628,155.3058910216685,0.3938,MISS,59.612117767333984,152.47340393066406,0.1128654703497886
4_22,161.09368820260022,181.35097833586133,0.4899,MISS,167.12530517578125,190.1327972412109,0.1136576831340789
4_22,189.06804124377032,256.592341687974,0.8297,HIT,197.66053771972656,260.0981140136719,0.1267579942941665
4_22,285.5313275926327,302.894719135428,0.9179,HIT,284.1348876953125,303.05096435546875,0.2707672417163849
4_22,305.088,321.2227435417118,0.5461,HIT,302.2192077636719,315.4652709960937,0.1616267263889312
4_22,330.869072176598,351.55,0.397,MISS,315.7110290527344,367.79779052734375,0.1489809304475784
4_22,373.31291817009753,377.1,0.3583,MISS,371.2091979980469,381.7791748046875,0.1776647269725799
4_22,377.529,643.551,0.3809,MISS,92.52165985107422,790.9329833984375,0.1105112209916114
4_22,660.7735114897074,668.4905743976165,0.6071,HIT,662.0808715820312,671.3321533203125,0.2193110287189483
4_22,669.4552072611051,743.7319377497291,0.3379,MISS,673.2479858398438,698.3491821289062,0.1546921133995056
4_22,770.7416579274106,781.3526194257854,0.2646,MISS,742.9404296875,783.0457763671875,0.1134926080703735
4_22,832.4781611906826,845.9830212795233,0.3428,MISS,841.1192626953125,846.6651611328125,0.1962479203939438
4_22,851.7708184604551,886.4976015460455,0.8189,HIT,846.3749389648438,888.7801513671875,0.1151264160871505
4_24,33.93249014084507,133.119,0.4005,MISS,-0.0,247.6712646484375,0.283902645111084
4_24,216.6458985915493,255.7987718309859,0.4277,MISS,189.01963806152344,280.5698547363281,0.126312181353569
4_24,339.3249014084507,370.867,0.1256,MISS,340.0174255371094,584.90625,0.2273689657449722
4_24,409.80007323943664,446.947,0.2191,MISS,436.6612854003906,456.7517700195313,0.1655632853507995
4_24,488.1058197183098,499.828,0.823,HIT,487.1753234863281,501.41839599609375,0.1210231482982635
4_24,516.8179267605633,534.14,0.1295,MISS,479.964599609375,613.746826171875,0.1218873858451843
4_24,535.0892676056338,546.8351295774647,0.0878,MISS,479.964599609375,613.746826171875,0.1218873858451843
4_24,566.4115661971831,588.5981943661972,0.6361,HIT,564.0681762695312,598.9480590820312,0.1511768847703933
4_24,625.140876056338,632.9714507042254,0.5619,HIT,624.7232666015625,629.7756958007812,0.1194332838058471
4_24,633.107,885.363,0.4415,MISS,633.9636840820312,1202.472900390625,0.4158950448036194
4_24,920.0925211267604,1068.8734394366195,0.6719,HIT,925.5349731445312,1133.4263916015625,0.1100345700979232
4_24,1072.7887267605631,1085.8396845070422,0.115,MISS,1035.2191162109375,1148.72509765625,0.1095894426107406
4_24,1097.585546478873,1112.161,0.8435,HIT,1099.6180419921875,1112.4554443359375,0.1372020840644836
4_24,1141.9588028169014,1155.0097605633805,0.2024,MISS,1141.214599609375,1205.6881103515625,0.1189862787723541
4_24,1161.5352394366196,1200.6881126760563,0.6301,HIT,1144.7669677734375,1196.7738037109375,0.205304205417633
4_30,61.55605320435309,112.443,0.7774,HIT,62.501426696777344,125.7947006225586,0.3618754148483276
4_30,123.11210640870615,164.264,0.3051,MISS,150.16761779785156,169.3121337890625,0.2611888945102691
4_30,182.77412720677148,196.97937025392983,0.5306,HIT,176.11370849609375,202.88478088378903,0.1024060696363449
4_30,241.48913180169285,258.952,0.6374,HIT,237.4248962402344,264.82000732421875,0.1782782673835754
4_30,264.2175206771463,320.727,0.1973,MISS,265.3303527832031,545.0297241210938,0.1083776876330375
4_30,333.34970350665054,354.972,0.3725,MISS,321.750244140625,379.798583984375,0.1170207858085632
4_30,360.81317339782345,365.124,0.0743,MISS,321.750244140625,379.798583984375,0.1170207858085632
4_30,384.4885784764208,402.693,0.0651,MISS,265.3303527832031,545.0297241210938,0.1083776876330375
4_30,420.0,444.0,0.0858,MISS,265.3303527832031,545.0297241210938,0.1083776876330375
4_30,444.1505992744862,451.09,0.5128,HIT,445.874267578125,454.3209838867188,0.1019611656665802
4_30,454.567777509069,580.938,0.8545,HIT,463.8068542480469,591.6390380859375,0.1362404823303222
4_30,624.0836778718259,637.076,0.8115,HIT,625.0250854492188,638.9339599609375,0.1176352351903915
4_30,641.1299695284159,709.58,0.2528,MISS,657.28076171875,674.584716796875,0.1222463920712471
4_30,731.0965088270859,738.301,0.0901,MISS,705.2052001953125,785.135986328125,0.1217278093099594
4_30,741.5136870616687,780.136,0.4832,MISS,705.2052001953125,785.135986328125,0.1217278093099594
4_32,36.73318984280533,90.099,0.6844,HIT,47.550628662109375,98.90198516845705,0.1321199238300323
4_32,119.38286698911728,146.749,0.1165,MISS,53.04643249511719,287.9609069824219,0.1010744720697403
4_32,189.17592769044745,210.624,0.3863,MISS,161.40701293945312,216.93206787109372,0.1134544312953949
4_32,230.5007662636034,248.825,0.5313,HIT,224.61053466796875,259.09918212890625,0.1098045259714126
4_32,278.2539130592503,283.0,0.0847,MISS,266.33074951171875,322.3976745605469,0.1440037488937378
4_32,283.01,286.375,0.06,MISS,266.33074951171875,322.3976745605469,0.1440037488937378
4_32,320.4970813784764,326.638,0.3072,MISS,311.5909423828125,331.5834655761719,0.1006156131625175
4_32,340.70033579201936,343.311,0.004,MISS,49.30315017700195,694.8677368164062,0.1422984600067138
4_32,347.12864401451026,597.168,0.845,HIT,383.1480102539063,594.4296875,0.1316214948892593
4_32,649.2591304715841,660.115,0.2285,MISS,654.2081909179688,675.1096801757812,0.1628646999597549
4_32,632.505,692.4206285368803,0.5838,HIT,625.82763671875,728.4575805664062,0.160485103726387
4_32,709.8688937122129,717.725,0.4006,MISS,704.0474243164062,723.65625,0.1313145756721496
4_32,726.3988291414752,750.683,0.6021,HIT,733.0737915039062,755.6454467773438,0.1298615932464599
4_35,18.71809480048368,70.19285550181378,0.4939,MISS,11.14061164855957,115.36843872070312,0.2754094302654266
4_35,84.23142660217655,94.9274807738815,0.8031,HIT,81.78311157226562,94.78736114501952,0.1264403015375137
4_35,134.36918053204352,170.098,0.4502,MISS,115.54248046875,194.91200256347656,0.1215140670537948
4_35,177.8219006045949,190.18,0.1557,MISS,115.54248046875,194.91200256347656,0.1215140670537948
4_35,208.5730563482467,220.28,0.8751,HIT,208.18069458007807,221.55894470214844,0.1523171961307525
4_35,247.009,264.031,0.6975,HIT,250.3682556152344,266.5962829589844,0.167269617319107
4_35,268.0698576783555,273.097,0.0123,MISS,143.97557067871094,551.7860107421875,0.1000639051198959
4_35,276.7604016928658,284.1139389359129,0.018,MISS,143.97557067871094,551.7860107421875,0.1000639051198959
4_35,296.146999879081,373.665,0.277,MISS,333.7176208496094,355.1929626464844,0.1054443269968032
4_35,420.48862962515113,426.51,0.2379,MISS,402.50335693359375,427.8130798339844,0.1224185675382614
4_35,375.6989027811366,495.0,0.5317,HIT,309.0190734863281,533.413330078125,0.1780395656824112
4_35,501.37753929866994,509.3995799274486,0.3226,MISS,506.17877197265625,511.3600158691406,0.1021290197968483
4_35,517.4216205562274,546.786,0.2904,MISS,447.4784851074219,548.610595703125,0.162223145365715
4_36,25.256186215235797,140.0,0.6003,HIT,26.306262969970703,95.19268035888672,0.3347388207912445
4_36,170.47925695284158,245.312,0.4997,MISS,142.37962341308594,292.1473388671875,0.1110121011734008
4_36,272.504,311.394,0.4933,MISS,290.81256103515625,314.2240905761719,0.1387534588575363
4_36,344.74694183796856,417.054,0.715,HIT,360.314208984375,424.1010437011719,0.1196219250559806
4_36,467.23944498186216,485.546,0.5793,HIT,462.5027770996094,494.1064453125,0.185461089015007
4_36,506.3865336154777,525.117,0.376,MISS,503.0469970703125,552.8592529296875,0.267607569694519
4_36,568.2641898428053,580.629,0.5292,HIT,573.71923828125,581.3219604492188,0.1469456404447555
4_36,584.6807108827086,594.8340000000001,0.3222,MISS,572.4918823242188,604.0042114257812,0.176171213388443
4_36,608.6740877871825,614.039,0.594,HIT,608.1834716796875,617.215087890625,0.1033858507871627
4_36,641.5071298669891,801.788,0.4959,MISS,665.3020629882812,744.7774658203125,0.113478735089302
4_36,803.1467216444981,814.5120054413543,0.2351,MISS,770.8740234375,813.4054565429688,0.1286270469427108
4_36,853.6590940749699,887.7549454655381,0.4319,MISS,871.5135498046875,886.239990234375,0.1322067379951477
4_36,940.543,946.062,0.141,MISS,909.8155517578124,948.9710693359376,0.1271476000547409
4_36,986.2540717049576,1003.196,0.2538,MISS,970.6698608398438,1037.430419921875,0.3718231320381164
4_36,1011.0,1044.0,0.9653,HIT,1011.1915893554688,1044.986328125,0.1199554875493049
4_40,53.61761082950424,152.137,0.9231,HIT,47.68533706665039,150.03875732421875,0.1307206004858017
4_40,175.8342237496977,190.02712073397825,0.0304,MISS,3.461454153060913,470.3213195800781,0.1283179968595504
4_40,202.64302916444984,259.047,0.6767,HIT,208.68052673339844,277.0728454589844,0.1360611021518707
4_40,273.60751408585253,289.685,0.6978,HIT,276.41339111328125,292.6262512207031,0.2864092886447906
4_40,313.416,335.629,0.3772,MISS,295.5162048339844,354.402587890625,0.1077369451522827
4_40,413.1710010979445,420.421,0.1137,MISS,381.28216552734375,445.0559997558594,0.274827778339386
4_40,421.421,427.172,0.0902,MISS,381.28216552734375,445.0559997558594,0.274827778339386
4_40,433.6718522974608,443.9222778972189,0.7599,HIT,435.2326049804688,445.1072387695313,0.1709972769021988
4_40,456.5381863276905,466.385,0.7645,HIT,458.1551513671875,465.683349609375,0.1465677320957183
4_40,472.30807186578,543.289,0.5587,HIT,476.56292724609375,516.2200927734375,0.1072568297386169
4_40,565.888,595.062,0.3382,MISS,576.3756103515625,621.1326293945312,0.1402512639760971
4_40,600.0441447243048,615.294,0.3407,MISS,576.3756103515625,621.1326293945312,0.1402512639760971
4_40,622.9104787545346,633.1609043542927,0.8591,HIT,623.0029296875,634.7349853515625,0.1019441857933998
4_40,638.680364292624,649.142,0.5345,HIT,641.16162109375,653.6105346679688,0.2230748683214187
4_43,21.54090674002418,30.227,0.7876,HIT,21.558786392211918,32.54705047607422,0.332186222076416
4_43,44.06094560459492,65.038,0.1018,MISS,28.18532943725586,234.30210876464844,0.3569565415382385
4_43,74.41404146553808,116.537,0.2044,MISS,28.18532943725586,234.30210876464844,0.3569565415382385
4_43,122.39151556831922,136.057,0.3866,MISS,129.54002380371094,139.25059509277344,0.1258744597434997
4_43,143.9324223083434,150.744,0.4622,MISS,142.15640258789062,156.89491271972656,0.1793986558914184
4_43,173.577,187.118,0.0657,MISS,28.18532943725586,234.30210876464844,0.3569565415382385
4_43,202.6803497811366,214.42993527569527,0.057,MISS,28.18532943725586,234.30210876464844,0.3569565415382385
4_43,277.0943912466747,331.781,0.1141,MISS,32.34244155883789,511.6243286132813,0.1365603953599929
4_43,335.8423187194679,342.049,0.0129,MISS,32.34244155883789,511.6243286132813,0.1365603953599929
4_43,360.0,372.0,0.3495,MISS,348.87652587890625,383.2106628417969,0.1307307928800583
4_43,390.096,393.887,0.0499,MISS,377.91021728515625,453.9331970214844,0.1580973863601684
4_43,403.40243531318015,651.687,0.5338,HIT,347.833251953125,812.9920043945312,0.1067858859896659
4_43,681.4759586844015,690.246,0.0522,MISS,609.2413330078125,777.357666015625,0.1671522557735443
4_43,670.7055053143894,733.3699612853687,0.3727,MISS,609.2413330078125,777.357666015625,0.1671522557735443
4_43,757.8482643990327,772.535,0.6358,HIT,759.5664672851562,768.9049682617188,0.1916099488735199
4_43,776.4517747654171,807.992,0.8358,HIT,779.5335083007812,810.5030517578125,0.1053581982851028
4_44,20.599054897218863,30.0,0.308,MISS,13.205735206604004,43.731292724609375,0.1324467360973358
4_44,30.01,34.255,0.1391,MISS,13.205735206604004,43.731292724609375,0.1324467360973358
4_44,55.91172043530833,71.096,0.8697,HIT,57.503414154052734,70.70919036865234,0.1230495646595954
4_44,94.16710810157194,101.501,0.0723,MISS,87.69132995605469,189.1013946533203,0.2154379040002823
4_44,108.14503821039902,131.708,0.2324,MISS,87.69132995605469,189.1013946533203,0.2154379040002823
4_44,140.0,158.0,0.1775,MISS,87.69132995605469,189.1013946533203,0.2154379040002823
4_44,157.25,169.435,0.1202,MISS,87.69132995605469,189.1013946533203,0.2154379040002823
4_44,180.24173035066505,195.6910215235792,0.8358,HIT,179.38800048828125,197.87266540527344,0.1698852628469467
4_44,222.9112012091898,226.682,0.0805,MISS,214.85513305664065,261.676025390625,0.121312990784645
4_44,242.77457557436517,248.281,0.1176,MISS,214.85513305664065,261.676025390625,0.121312990784645
4_44,252.33842249093104,443.201,0.9032,HIT,259.4974365234375,455.7239990234375,0.1100275442004203
4_44,456.1219298669891,460.157,0.2001,MISS,447.0033264160156,458.75433349609375,0.1247906610369682
4_44,509.0909281741233,541.4608715840386,0.9297,HIT,506.9067993164063,541.21484375,0.1531204283237457
4_44,564.2669680773881,573.359,0.1776,MISS,557.995849609375,609.2000122070312,0.1280842870473861
4_44,585.601,590.429,0.1452,MISS,575.96044921875,609.2000122070312,0.2579950988292694
4_44,597.3725920193469,604.2,0.2411,MISS,602.10302734375,606.0715942382812,0.1025890260934829
4_122,4.24,65.928,0.2801,MISS,13.24329662322998,192.30296325683597,0.1584741473197937
4_122,78.39,157.281,0.4406,MISS,13.24329662322998,192.30296325683597,0.1584741473197937
4_122,160.096,252.654,0.2596,MISS,0.500500500202179,225.56039428710935,0.1113618537783622
4_122,256.429,352.654,0.2408,MISS,36.07110595703125,435.7214050292969,0.1015030890703201
4_122,354.632,393.487,0.0972,MISS,36.07110595703125,435.7214050292969,0.1015030890703201
4_122,398.282,436.465,0.0935,MISS,36.07110595703125,435.7214050292969,0.1015030890703201
4_122,438.399,449.701,0.0168,MISS,426.2598876953125,1097.3280029296875,0.1157973334193229
4_122,460.252,486.473,0.1614,MISS,474.7959899902344,532.5897827148438,0.1249624639749527
4_122,489.208,507.348,0.3139,MISS,474.7959899902344,532.5897827148438,0.1249624639749527
4_122,508.178,765.223,0.383,MISS,426.2598876953125,1097.3280029296875,0.1157973334193229
4_122,771.491,792.668,0.0316,MISS,426.2598876953125,1097.3280029296875,0.1157973334193229
4_122,793.481,864.7466413793103,0.1062,MISS,426.2598876953125,1097.3280029296875,0.1157973334193229
4_122,808.802,994.305,0.4668,MISS,860.9544677734375,1094.4906005859375,0.5584840774536133
4_122,995.212,1027.299,0.2331,MISS,959.6530151367188,1097.3280029296875,0.1204292476177215
4_122,1028.301,1092.328,0.8452,HIT,1035.294921875,1095.7764892578125,0.2747300267219543
5_2,3.596,16.538,0.5911,HIT,0.1192675232887268,22.014545440673828,0.118848517537117
5_2,22.875,40.263,0.3625,MISS,25.85777282714844,32.16096115112305,0.1570743471384048
5_2,49.286,133.51,0.4431,MISS,37.93366241455078,228.00607299804688,0.1299516558647155
5_2,119.479,186.178,0.3509,MISS,37.93366241455078,228.00607299804688,0.1299516558647155
5_2,197.973,227.365,0.1546,MISS,37.93366241455078,228.00607299804688,0.1299516558647155
5_2,264.447,285.194,0.2552,MISS,278.7365417480469,289.7530212402344,0.1041403412818908
5_2,237.345,257.287,0.0337,MISS,14.564170837402344,605.6383056640625,0.1672025769948959
5_2,285.652,456.304,0.9424,HIT,287.0365600585937,465.26165771484375,0.1000654995441436
5_2,295.229,309.116,0.0779,MISS,287.0365600585937,465.26165771484375,0.1000654995441436
5_2,457.873,536.206,0.138,MISS,252.19276428222656,819.7639770507812,0.1285146176815033
5_2,538.156,568.404,0.0675,MISS,550.0267944335938,810.6032104492188,0.1714053899049759
5_2,571.176,588.148,0.0651,MISS,550.0267944335938,810.6032104492188,0.1714053899049759
5_2,588.665,605.702,0.0654,MISS,550.0267944335938,810.6032104492188,0.1714053899049759
5_2,606.242,659.103,0.2029,MISS,550.0267944335938,810.6032104492188,0.1714053899049759
5_2,801.045,814.764,0.4212,MISS,784.1021118164062,816.6764526367188,0.1209360361099243
5_2,798.4234137349924,811.9742084935903,0.416,MISS,784.1021118164062,816.6764526367188,0.1209360361099243
5_3,3.54,25.802,0.2388,MISS,14.314817428588867,51.64180755615234,0.1121283173561096
5_3,26.646,38.994,0.354,MISS,32.76511001586914,44.23948669433594,0.1124860197305679
5_3,39.082,52.381,0.3299,MISS,14.314817428588867,51.64180755615234,0.1121283173561096
5_3,63.008,80.212,0.2866,MISS,62.00182342529297,122.03665161132812,0.2083675563335418
5_3,80.405,86.815,0.1068,MISS,62.00182342529297,122.03665161132812,0.2083675563335418
5_3,80.712,86.26599999999999,0.0925,MISS,62.00182342529297,122.03665161132812,0.2083675563335418
5_3,108.473,138.39508249330507,0.4829,MISS,80.48600006103516,142.45457458496094,0.1467500030994415
5_3,145.248,289.974,0.3948,MISS,183.75579833984372,414.2840576171875,0.1248717457056045
5_3,290.003,344.834,0.3941,MISS,270.31298828125,319.3708190917969,0.1551659405231475
5_3,345.235,385.557,0.7076,HIT,352.9400634765625,381.47113037109375,0.1128202751278877
5_3,385.462,402.828,0.3222,MISS,371.6616516113281,425.5621032714844,0.1194484159350395
5_3,403.009,413.472,0.1941,MISS,371.6616516113281,425.5621032714844,0.1194484159350395
5_3,413.747,433.963,0.2248,MISS,428.693603515625,437.1864929199219,0.1221732348203659
5_3,434.38,505.047,0.5119,HIT,419.4402770996094,557.4869384765625,0.157696858048439
5_3,512.1804933744334,543.701,0.6838,HIT,509.8385620117188,555.9319458007812,0.1550343632698059
5_3,544.076,557.921,0.4649,MISS,528.2328491210938,557.8776245117188,0.1620217710733413
5_4,0.0,53.341,0.9518,HIT,-0.0,56.042442321777344,0.3334651589393616
5_4,53.703,113.197,0.0881,MISS,46.9051513671875,722.1124877929688,0.2455768883228302
5_4,115.448,225.092,0.1624,MISS,46.9051513671875,722.1124877929688,0.2455768883228302
5_4,235.808,295.201,0.088,MISS,46.9051513671875,722.1124877929688,0.2455768883228302
5_4,326.027,360.242,0.4272,MISS,327.8713073730469,342.4872131347656,0.1278499662876129
5_4,367.525,372.011,0.2052,MISS,364.60009765625,386.4632263183594,0.1206657513976097
5_4,372.532,380.24,0.3526,MISS,364.60009765625,386.4632263183594,0.1206657513976097
5_4,383.418,397.919,0.0914,MISS,364.60009765625,386.4632263183594,0.1206657513976097
5_4,402.454,446.74,0.0656,MISS,46.9051513671875,722.1124877929688,0.2455768883228302
5_4,461.134,598.349,0.2032,MISS,46.9051513671875,722.1124877929688,0.2455768883228302
5_4,466.064,636.136,0.2519,MISS,46.9051513671875,722.1124877929688,0.2455768883228302
5_4,636.431,644.282,0.05,MISS,627.4924926757812,784.427001953125,0.2064003646373748
5_4,644.56,660.061,0.0988,MISS,627.4924926757812,784.427001953125,0.2064003646373748
5_4,660.496,714.604,0.3448,MISS,627.4924926757812,784.427001953125,0.2064003646373748
5_4,714.997,755.883,0.5652,HIT,712.0934448242188,784.427001953125,0.1094840988516807
5_4,756.012,779.427,0.3237,MISS,712.0934448242188,784.427001953125,0.1094840988516807
5_11,4.483,115.865,0.3046,MISS,39.86506271362305,253.9745635986328,0.1225196421146392
5_11,119.798,140.73,0.4011,MISS,118.11659240722656,128.86842346191406,0.1240178942680358
5_11,160.633,191.871,0.2655,MISS,181.8897705078125,190.184814453125,0.1126879602670669
5_11,192.086,194.252,0.0103,MISS,48.31779861450195,258.723876953125,0.3171215653419494
5_11,196.286,242.546,0.2199,MISS,48.31779861450195,258.723876953125,0.3171215653419494
5_11,257.037,294.216,0.7115,HIT,255.56204223632807,284.5400695800781,0.1617109924554824
5_11,298.296,309.486,0.2616,MISS,287.2828674316406,304.1046447753906,0.1321476399898529
5_11,310.264,359.524,0.8874,HIT,314.25909423828125,361.270263671875,0.1291301101446151
5_11,364.475,383.13,0.0267,MISS,114.40692138671876,812.7562255859375,0.1533209532499313
5_11,386.093,554.208,0.41,MISS,419.2029113769531,488.131591796875,0.1841516196727752
5_11,556.222,628.808,0.4791,MISS,564.4391479492188,690.5870361328125,0.2555777430534363
5_11,629.216,636.942,0.0612,MISS,564.4391479492188,690.5870361328125,0.2555777430534363
5_11,637.427,691.294,0.4191,MISS,564.4391479492188,690.5870361328125,0.2555777430534363
5_11,692.081,763.637,0.3221,MISS,601.4140625,823.590576171875,0.1631005108356475
5_11,764.061,841.486,0.7996,HIT,759.29931640625,856.1237182617188,0.2383717745542526
5_11,842.763,858.877,0.6506,HIT,839.1104736328125,863.8770141601562,0.1593612134456634
5_15,3.209,73.742,0.5621,HIT,22.437219619750977,94.48699951171876,0.1369751244783401
5_15,77.428,133.444,0.3321,MISS,15.97872543334961,184.63417053222656,0.1101755797863006
5_15,10.227,252.478,0.7254,HIT,51.33511734008789,227.06768798828125,0.1007537841796875
5_15,256.458,273.101,0.0293,MISS,255.1302032470703,822.3983154296875,0.1193478927016258
5_15,273.713,339.084,0.1152,MISS,255.1302032470703,822.3983154296875,0.1193478927016258
5_15,340.038,359.398,0.0341,MISS,255.1302032470703,822.3983154296875,0.1193478927016258
5_15,387.88370801502685,393.78,0.2111,MISS,369.0328674316406,393.1089172363281,0.2125303745269775
5_15,405.323,600.34,0.7073,HIT,419.0496520996094,661.630615234375,0.1276896893978119
5_15,380.648,393.991,0.4993,MISS,369.0328674316406,393.1089172363281,0.2125303745269775
5_15,439.477,628.968,0.7811,HIT,419.0496520996094,661.630615234375,0.1276896893978119
5_15,629.084,656.218,0.1119,MISS,419.0496520996094,661.630615234375,0.1276896893978119
5_15,663.066,676.006,0.0417,MISS,448.2325439453125,758.1859741210938,0.1246275976300239
5_15,676.178,718.189,0.1355,MISS,448.2325439453125,758.1859741210938,0.1246275976300239
5_15,726.946,772.446,0.305,MISS,705.0032348632812,854.1832885742188,0.1130534335970878
5_15,772.888,851.331,0.6633,HIT,786.3302001953125,870.8807373046875,0.158491164445877
5_15,851.794,869.862,0.2927,MISS,809.0698852539062,869.588623046875,0.1471782028675079
5_18,21.098,131.652,0.4591,MISS,0.500500500202179,241.2993927001953,0.1429444402456283
5_18,137.626,180.1,0.1764,MISS,0.500500500202179,241.2993927001953,0.1429444402456283
5_18,197.943,345.76,0.3506,MISS,246.98960876464844,298.8199157714844,0.1648187637329101
5_18,306.787,345.235,0.056,MISS,176.65130615234375,863.2894897460938,0.1611978709697723
5_18,366.815,371.884,0.0074,MISS,176.65130615234375,863.2894897460938,0.1611978709697723
5_18,387.288,530.342,0.2083,MISS,176.65130615234375,863.2894897460938,0.1611978709697723
5_18,530.775,598.939,0.0993,MISS,176.65130615234375,863.2894897460938,0.1611978709697723
5_18,599.066,679.688,0.1174,MISS,176.65130615234375,863.2894897460938,0.1611978709697723
5_18,710.22,716.779,0.0096,MISS,176.65130615234375,863.2894897460938,0.1611978709697723
5_18,721.905,735.637,0.02,MISS,176.65130615234375,863.2894897460938,0.1611978709697723
5_18,748.4,790.322,0.0611,MISS,176.65130615234375,863.2894897460938,0.1611978709697723
5_18,860.27,878.771,0.0251,MISS,638.9474487304688,1375.5699462890625,0.2408535331487655
5_18,879.351,981.215,0.1383,MISS,638.9474487304688,1375.5699462890625,0.2408535331487655
